earliest_appearance,latest_appearance,latest_area,latest_zone,pmin_median,pmax_median,pmax_99_perc,pmax_max,eia_gen_id,epa_generator_id,fitting_param_x,fitting_param_intercept,energy_source_code,prime_mover_code,operating_year,retirement_month,retirement_year,planned_operation_month,planned_operation_year,category
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,112.33333333333331,163.66666666666666,180.0,185.0,STG2,CG-2,6.361824459297495,140.279087360916,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,163.33333333333334,184.33333333333331,241.0,CTG2,CTG-2,6.635731286343298,150.61580285678644,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,163.33333333333334,184.5,186.66666666666663,STG1,CTG-1,6.809298303555105,150.916184436149,NG,CA,24.0,,,,,gas
ercot_rt_se_20230511_H01,ercot_rt_se_20240331_H24,ERC,SOUT,116.66666666666669,163.33333333333334,250.0,250.0,GEN3,GEN3,6.61982802250638,150.916184436149,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,163.33333333333334,184.33333333333331,186.66666666666663,CTG1,CTG-1,6.809298303555105,150.916184436149,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,27.0,163.0,169.0,169.0,1,1,9.432818113342988,206.24638162538653,NG,ST,66.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,162.66666666666666,185.0,186.66666666666663,CTG4,CTG-4,6.647123927578815,182.89728860205042,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,162.66666666666666,185.0,258.5,CTG3,CTG-3,6.577334867209682,209.735703543871,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240302_H09,ERC,EAST,101.66666666666669,162.66666666666666,185.9,195.0,ST3,GT1,5.9315024115665125,208.5530039303012,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240302_H09,ERC,EAST,101.66666666666669,162.66666666666666,185.9333333333333,195.0,GT2,GT2,6.156034191533034,165.6609838195717,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240302_H09,ERC,EAST,101.66666666666669,162.66666666666666,188.33333333333331,262.0,GT1,GT1,5.9315024115665125,208.5530039303012,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,115.66666666666669,162.66666666666666,185.0,258.5,STG2,CTG-1,6.809298303555105,150.916184436149,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,100.0,161.0,248.0,492.0,2,2,6.709450894314616,141.79280090236074,NG,CT,24.0,,,,,gas
ercot_rt_se_20160104_H18,ercot_rt_se_20240331_H24,ERC,SCEN,100.0,160.66666666666666,176.0,250.0,1,1,6.709450894314616,141.79280090236074,NG,CT,24.0,,,,,gas
ercot_rt_se_20230511_H01,ercot_rt_se_20240331_H24,ERC,SOUT,116.66666666666669,160.0,250.0,250.0,GEN2,GEN2,6.709450894314616,141.79280090236074,NG,CT,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,101.66666666666669,160.0,233.0,267.0,GT4,GT4,5.955110405321546,239.7294655272468,NG,CT,22.0,,,,,gas
ercot_rt_se_20160104_H18,ercot_rt_se_20240331_H24,ERC,SCEN,100.0,160.0,176.33333333333334,250.0,3,3,6.61982802250638,150.916184436149,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,105.0,160.0,248.0,359.0,STG,CTG-1,5.875632104613934,227.7399202055249,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,101.66666666666669,159.66666666666666,184.0,245.0,ST6,GT1,5.9315024115665125,208.5530039303012,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,101.66666666666669,159.66666666666666,183.73333333333332,192.66666666666663,GT3,GT3,5.884058555880017,233.42321490560423,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,27.0,156.0,170.0,170.0,2,2,9.432818113342988,206.24638162538653,NG,ST,66.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,90.33333333333331,153.66666666666666,237.0,262.0,CTG2,CTG2,6.709450894314616,141.79280090236074,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,80.0,153.6,171.0,178.0,CTG2,CT-2,11.012944718401187,0.4317256805473097,NG,GT,9.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,80.0,153.6,171.0,178.0,CTG1,CT-1,11.016832327808753,0.0,NG,GT,9.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,118.75,152.75,173.25,225.0,GT3,CHV3,6.976644900458253,0.0,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,119.0,152.75,173.25,225.0,GT2,CHV2,6.9207135234006305,0.0,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,90.0,152.66666666666666,173.33333333333334,244.0,CTG1,CTG1,6.709450894314616,141.79280090236074,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,90.0,152.66666666666666,173.33333333333334,186.0,STG1,STG1,6.61982802250638,150.916184436149,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,118.5,152.0,172.25,210.0,ST1,CHV1,6.911010716744635,0.0,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,118.5,152.0,172.5,210.0,GT1,CHV1,6.911010716744635,0.0,NG,CT,22.0,,,,,gas
ercot_rt_se_20230511_H01,ercot_rt_se_20240331_H24,ERC,SOUT,116.66666666666669,150.0,222.5,250.0,GEN1,GEN1,6.709450894314616,141.79280090236074,NG,CT,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,25.0,138.0,147.0,150.0,3,BW3,10.17726254081121,17.076828507631355,NG,ST,48.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,59.0,137.35,155.0,160.0,5C,SH5,5.77386060910162,313.4460971334241,NG,CA,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,59.0,137.35,155.0,160.0,5A,SH5,5.77386060910162,313.4460971334241,NG,CT,20.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,82.5,136.5,300.0,300.0,7,7,6.709450894314616,141.79280090236074,NG,CT,15.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,82.5,136.0,150.0,300.0,5,7,6.61982802250638,150.916184436149,NG,CA,61.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,71.7,133.0,177.0,218.66666666666663,ST-1,CTG1,6.182856989955401,0.697284856234422,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,50.0,132.0,137.5,143.5,ST-1,EAST,6.497572535151804,248.06933486467656,NG,CA,28.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,50.0,132.0,137.5,143.5,GT-1,EAST,6.497572535151804,248.06933486467656,NG,CT,28.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,25.0,129.0,140.0,140.0,2,2,8.509694197767766,84.97991079136666,NG,ST,56.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,70.5,128.5,177.0,246.33333333333331,CTG2,CTG2,6.867875000576268,58.915777787624755,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,71.5,127.66666666666669,176.75,246.33333333333331,CTG1,CTG1,6.182856989955401,0.697284856234422,NG,CT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,71.25,126.0,177.0,246.33333333333331,CTG3,CTG3,7.044420683713876,0.0,NG,CT,10.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,15.0,122.0,122.0,122.0,6,6,10.824161913343318,62.75413584002353,NG,ST,68.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,38.0,120.0,120.0,120.0,2,2,10.892137577356388,36.06822845484371,NG,ST,52.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,15.0,118.0,118.0,118.0,7,7,10.096697314842334,86.4780963044966,NG,ST,66.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,81.0,116.5,133.5,168.0,GT-3,GT-3,7.680051206056627,416.5687618317593,NG,CT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,81.0,116.5,134.0,247.0,ST-4,GT-1,6.102116871436889,153.08705544863406,NG,CA,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,91.0,114.66666666666669,184.33333333333331,212.33333333333331,42,CBY42,8.921569535996387,311.4514235403799,NG,CT,15.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,91.0,114.66666666666669,184.33333333333331,212.33333333333331,41,CBY41,8.948195815137789,314.2520652333836,NG,CT,15.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,91.0,114.66666666666669,184.33333333333331,212.33333333333331,4,CBY41,8.948195815137789,314.2520652333836,NG,CA,15.0,,,,,gas
ercot_rt_se_20180405_H18,ercot_rt_se_20240331_H24,ERC,COAS,65.0,110.0,121.0,123.0,GT-1,CT-1,12.39964259548325,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,25.0,110.0,125.0,125.2,1,1,8.81316538779467,93.15339948546973,NG,ST,59.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,20.0,107.0,107.0,125.0,2,BW2,10.341417717554464,44.552381634934164,NG,ST,53.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,35.0,104.0,119.0,124.0,5,**5,10.6343853868876,155.70501853933257,NG,GT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,12.0,104.0,105.0,106.0,1,1,6.19509025016877,72.86652255250733,NG,ST,46.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,35.0,104.0,119.0,124.0,4,**4,11.538272193098921,64.97739465828438,NG,GT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,69.0,99.0,120.0,165.0,GT4,CHV4,6.902622300256348,0.0,NG,CT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,35.0,97.0,105.0,105.0,4,4,8.448363060943532,39.397838864129284,NG,GT,16.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,47.0,96.66666666666669,148.33333333333334,187.66666666666663,CT1,CU1,6.136905541806765,307.8128546977785,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,53.75,93.5,219.475,232.5,GTG2,2,6.709450894314616,106.08674214895554,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,53.75,93.5,219.475,232.5,GTG1,1,6.621541111180343,147.25420123593622,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,53.75,93.5,219.475,232.5,STG1,1,6.621541111180343,147.25420123593622,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,53.75,93.5,219.475,232.5,GTG3,3,6.750938159702654,92.08598398304208,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,35.0,92.0,103.0,105.0,5,5,8.456220826496066,51.42317743217334,NG,GT,16.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240326_H24,ERC,SOUT,46.66666666666666,91.66666666666669,148.33333333333334,187.66666666666663,ST1,CU1,6.136905541806765,307.8128546977785,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,46.0,91.0,148.0,187.66666666666663,CT2,CU2,6.280332035365887,304.43160577650144,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H18,ercot_rt_se_20240331_H24,ERC,COAS,55.0,89.5,108.0,194.0,CTG1,CG-1,5.713924852588201,228.79731397801694,NG,CT,26.0,,,,,gas
ercot_rt_se_20160101_H18,ercot_rt_se_20240331_H24,ERC,COAS,55.0,89.5,105.5,209.0,STG1,CG-1,5.713924852588201,228.79731397801694,NG,CA,26.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,46.0,89.0,172.25,210.5,CTG1,CTG-1,5.560936770703133,352.9175121326675,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,44.333333333333336,88.25,172.25,210.5,CTG3,CTG-3,4.77287601439438,560.2200738491536,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,45.0,88.25,172.25,210.5,CTG2,CTG-2,5.514778287492638,373.4959384950358,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,44.5,88.25,172.0,210.5,STG1,CTG-1,5.560936770703133,352.9175121326675,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,40.0,88.0,94.0,95.0,4,GE4,11.414945412956218,21.137612708013222,NG,GT,23.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.333333333333336,79.33333333333333,116.45,221.3,CT2B,CT2B,6.992318445667247,99.53697605377683,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.333333333333336,79.23333333333333,109.8,135.75,CT2A,CT2A,6.776677261469677,126.17197275439605,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.333333333333336,79.2,90.0,246.0,ST2,CT2A,6.776677261469677,126.17197275439605,NG,CA,16.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,60.0,79.0,87.0,90.5,2,2,10.038658964757568,0.0,NG,GT,29.0,,,,,gas
ercot_rt_se_20160104_H19,ercot_rt_se_20240111_H24,ERC,NCEN,15.0,78.0,78.0,78.0,1,CE1,9.432818113342988,206.24638162538653,NG,ST,57.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,43.333333333333336,77.96666666666667,88.0,89.33333333333333,GEN1,HRSG1,7.376881995222225,118.65684726319915,NG,CT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,43.333333333333336,77.96666666666667,88.0,89.33333333333333,GEN2,HRSG2,7.629038357186776,104.47373446409871,NG,CT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NOTH,43.333333333333336,77.96666666666667,88.0,89.33333333333333,GEN3,HRSG1,7.376881995222225,118.65684726319915,NG,CA,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,52.0,77.43333333333334,107.0,235.5,CT1B,CT1B,7.388621750495572,83.85461107372603,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,52.0,77.43333333333334,89.43333333333334,239.9,CT1A,CT1A,7.193011063660001,111.4205183688214,NG,CT,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,52.0,77.36666666666666,92.66666666666669,249.5,ST1,CT1A,7.193011063660001,111.4205183688214,NG,CA,17.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,60.0,77.0,87.0,89.0,1,1,10.038658964757568,0.0,NG,GT,29.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,20.0,75.0,95.0,95.0,1,1,9.432818113342988,206.24638162538653,NG,ST,56.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,0.0,74.2,85.6,94.0,CT4,CT4,12.674045429022513,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240328_H24,ERC,NCEN,0.0,74.1,86.1,95.0,CT2,CT2,13.065963202028453,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,0.0,74.0,86.0,95.0,CT3,CT3,12.6678700322312,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,NCEN,0.0,72.0,84.7,95.0,CT1,CT1,12.93575668572498,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,50.333333333333336,71.66666666666667,133.33333333333334,255.0,GT1B,102,0.9831966859851075,1192.6228757464235,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,50.0,71.0,133.33333333333334,386.0,STG,101,0.971732957053759,1177.7025082894047,NG,CA,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,50.0,71.0,133.33333333333334,255.0,GT1A,101,0.971732957053759,1177.7025082894047,NG,CT,24.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,0.0,69.4,79.1,95.0,CT5,CT5,12.589164619607098,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,0.0,68.7,75.6,93.0,CT2,CT2,12.486661304054715,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240317_H03,ERC,COAS,33.57142857142857,68.28571428571429,79.88571428571429,90.76666666666668,GEN6,ENG101,7.578394876338392,269.0523418159215,NG,CA,38.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H01,ERC,COAS,33.57142857142857,68.28571428571429,79.5,98.6,GEN4,ENG401,6.981383432086703,281.4566960596936,NG,CT,38.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,33.57142857142857,68.24285714285715,79.60000000000001,98.6,GEN1,ENG101,7.578394876338392,269.0523418159215,NG,CT,39.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,33.57142857142857,68.17142857142856,79.37142857142858,98.6,GEN2,ENG201,7.723764632864715,264.55930326174115,NG,CT,39.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,33.57142857142857,68.17142857142856,79.22857142857143,98.6,GEN3,ENG301,7.137752821489697,272.04575185325496,NG,CT,39.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,33.57142857142857,68.14285714285714,79.5,90.76666666666668,GEN7,ENG601,6.463673730378461,294.8599840868899,NG,CT,29.0,,,,,gas
ercot_rt_se_20160112_H24,ercot_rt_se_20240331_H24,ERC,COAS,33.57142857142857,68.08333333333333,79.37142857142858,98.6,GEN5,ENG501,7.498267113107269,253.73457931292327,NG,CT,38.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,0.0,67.1,75.0,92.0,CT4,CT4,13.324870150931142,0.0,NG,GT,34.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,0.0,67.0,78.5,92.0,CT1,CT1,12.695436880931505,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,FWES,0.0,67.0,77.9,95.0,CT3,CT3,12.680665783176487,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,66.0,72.0,76.0,83,GBY83,14.478810819545723,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,62.0,72.0,75.0,51,THW51,16.767145650154934,4.094942803946738,NG,GT,49.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,61.0,72.0,75.0,53,THW53,17.818776308075382,0.0,NG,GT,49.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,61.0,72.0,75.0,52,THW52,17.801421439691307,0.0,NG,GT,49.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,61.0,72.0,75.0,54,THW54,18.60464977965895,0.0,NG,GT,49.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,61.0,74.0,75.0,56,THW56,17.95066014638116,0.0,NG,GT,49.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,57.6,61.0,68.9,81.0,BCGT1,BCGT1,12.807326240615444,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,53.0,61.0,74.0,75.0,55,THW55,17.2239289194353,14.939806896413236,NG,GT,49.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,57.4,60.4,68.0,78.0,BCGT2,BCGT2,12.832168760029171,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,59.0,66.0,70.0,73,GBY73,14.86089451462481,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,59.0,66.0,70.0,84,GBY84,14.60969179138857,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,59.0,66.0,70.0,81,GBY81,14.966861459085665,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,56.9,58.1,67.4,81.0,BCGT6,BCGT6,13.04603740160511,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,56.5,57.9,65.1,76.0,BCGT4,BCGT4,12.282658342738301,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,56.1,57.0,65.0,75.0,BCGT5,BCGT5,12.908380443962775,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160624_H01,ercot_rt_se_20240331_H24,ERC,COAS,54.2,56.6,69.2,78.0,BCGT3,BCGT3,13.233347936217955,0.0,NG,GT,6.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240220_H09,ERC,NCEN,15.0,56.0,61.0,61.0,5,5,9.864427450440719,31.439439699352448,NG,ST,51.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240301_H12,ERC,SOUT,0.0,54.76666666666667,141.66666666666666,223.65,STG,STG,6.61982802250638,150.916184436149,NG,CA,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240302_H08,ERC,SOUT,0.0,54.7,141.66666666666666,223.65,CTG1,CTG1,6.709450894314616,141.79280090236074,NG,CT,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SOUT,0.0,54.63333333333333,141.66666666666666,192.65,CTG2,CTG2,6.709450894314616,141.79280090236074,NG,CT,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,54.0,65.0,69.0,74,GBY74,14.71520963885643,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,38.5,51.5,107.25,142.66666666666666,GEN4,GT-C,7.3769627744229584,0.0,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,48.0,50.0,63.0,63.0,GT2,GT2,10.038658964757568,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,48.0,50.0,63.0,63.0,GT3,GT3,10.038658964757568,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,48.0,50.0,63.0,63.0,GT4,GT4,10.038658964757568,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,SCEN,48.0,50.0,63.0,63.0,GT1,GT1,10.038658964757568,0.0,NG,GT,36.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,30.0,50.0,55.0,71.0,82,GBY82,15.495745375046985,0.0,NG,GT,48.0,,,,,gas
ercot_rt_se_20230401_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,48.3,51.0,51.0,CTG-3,CT-3,10.038658964757568,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20230401_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,48.3,51.0,51.0,CTG-1,CT-1,9.73704821152612,0.0,NG,GT,1.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,48.1,51.0,51.0,CTG-5,CT-5,10.008629134375086,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20211202_H01,ercot_rt_se_20240331_H24,ERC,COAS,32.0,48.1,51.0,51.0,CTG-6,CT-6,9.981731220264754,0.0,NG,GT,3.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,47.2,48.0,84.6,107.4,GEN1,GEN1,6.709450894314616,141.79280090236074,NG,CT,38.0,,,,,gas
